,original,log,norm_0_1,diff1,log_diff1
1085,727.97,6.5902598385563715,0.5407732817453921,0.6600000000000819,0.000907042006005554
1086,720.45,6.579876016778943,0.5306706432371435,-7.519999999999982,-0.01038382177742836
1087,712.85,6.56927101959997,0.5204605298511475,-7.600000000000023,-0.010604997178973008
1088,705.52,6.5589351195799255,0.5106131441775486,-7.330000000000041,-0.010335900020044697
1089,718.74,6.577499678971295,0.5283733677252944,13.220000000000027,0.01856455939136925
1090,722.56,6.582800461521242,0.5335052931377291,3.8199999999999363,0.005300782549947591
1091,730.8,6.594139824503851,0.5445752055457038,8.240000000000009,0.011339362982608847
1092,734.21,6.598795091236936,0.5491563222096836,3.410000000000082,0.004655266733085028
1093,731.69,6.595356926993258,0.5457708635606429,-2.519999999999982,-0.0034381642436782656
1094,733.84,6.5982910212014,0.5486592509001023,2.1499999999999773,0.0029340942081423904
1095,740.68,6.607568683169615,0.5578483529474987,6.839999999999918,0.009277661968214446
1096,739.37,6.605798472241485,0.5560884518243863,-1.3099999999999454,-0.0017702109281296785
1097,740.3,6.607055509449053,0.5573378472781987,0.92999999999995,0.0012570372075675351
1098,740.55,6.607393153372982,0.5576737062711592,0.25,0.0003376439239293205
1099,732.86,6.59695468773738,0.5473426836476976,-7.689999999999941,-0.010438465635601801
1100,722.96,6.5833538955937,0.5340426675264658,-9.899999999999977,-0.013600792143679818
1101,725.0,6.586171654854675,0.5367832769090226,2.0399999999999636,0.002817759260974384
1102,717.0,6.57507584059962,0.5260357891342899,-8.0,-0.01109581425505457
1103,719.61,6.578709398589049,0.5295421570207965,2.6100000000000136,0.0036335579894286596
1104,716.92,6.574964258363397,0.5259283142565425,-2.6900000000000546,-0.0037451402256518662
1105,711.91,6.567951498927872,0.5191977000376162,-5.009999999999991,-0.007012759435524707
1106,711.52,6.567403526762386,0.518673760008598,-0.38999999999998636,-0.0005479721654859659
1107,721.9,6.581886625145115,0.5326186253963137,10.379999999999995,0.014483098382728876
1108,727.31,6.589352796550366,0.5398866140039766,5.409999999999968,0.007466171405250854
1109,726.7,6.58851373762259,0.5390671180611535,-0.6099999999999,-0.0008390589277755822
